"","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YBL068W","YBL068W",298.940415951796,0.172961123337473,0.233959575849128,0.739277812031126,0.459738319586974,0.864477263904742
"YBL069W","YBL069W",164.212516143481,-0.289252898598724,0.565384797910781,-0.511603601065285,0.608928464693735,0.910513126011102
"YBL071C","YBL071C",200.977021895708,-0.299219279951652,0.280248728392697,-1.06769183813164,0.285659541330001,0.766357462677929
"YBL071W-A","YBL071W-A",289.743096467688,-0.208528114372589,0.386644550657738,-0.539327695212185,0.58966076215524,0.905179593164884
"YBL072C","YBL072C",730.539407472623,0.128529106616811,0.363284042253032,0.353797832185783,0.723490398222226,0.94672786552682
"YBL074C","YBL074C",61.053096116938,0.250983663922888,0.232437081121239,1.07979184178438,0.280234884906998,0.76514700715902
"YBL075C","YBL075C",1659.32406243528,0.0388487822563306,0.646862379306265,0.0600572602444347,0.952110029867918,0.988545944678334
"YBL076C","YBL076C",594.348431382169,-0.018325539729528,0.267183429951243,-0.0685878601561188,0.945317682301908,0.986868678135851
"YBL078C","YBL078C",2217.87586391131,-0.0879842827101783,0.312908902794665,-0.281181781420629,0.778570977514307,0.96004122748134
"YBL079W","YBL079W",176.858548571479,-0.105627116228635,0.342464337405782,-0.308432454686454,0.757753289625859,0.95510829543208
"YBL080C","YBL080C",168.087665787358,0.12837428007714,0.171465756271802,0.748687568109195,0.454045538420104,0.861716169860022
"YBL081W","YBL081W",143.588241194595,-0.0331201363895648,0.332474765119823,-0.0996169931201499,0.920648402374964,0.985856368230089
"YBL082C","YBL082C",95.9889089502531,-0.206866658654476,0.224150411090067,-0.922892167132158,0.356063402962596,0.811619085355638
"YBL084C","YBL084C",501.424487576791,-0.238439136309635,0.203087824648071,-1.17406908426354,0.240367355397115,0.738097356518979
"YBL085W","YBL085W",327.240081342847,0.174515936593713,0.206160417578854,0.846505544775405,0.397270781970631,0.831658772093409
"YBL086C","YBL086C",959.226016781921,-0.201088898058268,0.31315361969571,-0.642141381771877,0.520781389168909,0.886666803614797
"YBL087C","YBL087C",1105.71254262786,0.235601063763864,0.354708632387777,0.664210121354755,0.506555836379753,0.882481375698476
"YBL088C","YBL088C",381.9401552009,-0.0955368409636299,0.186914747703533,-0.511125216909914,0.609263379417323,0.910513126011102
"YBL089W","YBL089W",255.161752066789,0.118490833939995,0.157118128886003,0.754151254092175,0.450758403992517,0.860887203938293
"YBL090W","YBL090W",546.11747917017,0.0880743979810196,0.185206124115494,0.475547978781181,0.634396444169025,0.921191761317708
"YBL091C","YBL091C",1605.95848974952,-0.0372371472881032,0.182638615232997,-0.203884305849553,0.83844390960096,0.976553936363141
"YBL091C-A","YBL091C-A",406.142112184769,0.189513062901887,0.215169828423943,0.880760394196601,0.378447520597681,0.821774834421521
"YBL092W","YBL092W",2229.72294852655,0.193857703610857,0.515177063075002,0.376293351364973,0.706698821557266,0.941797675054589
"YBL093C","YBL093C",816.24784260998,-0.135181054171708,0.233373809870883,-0.579246892556189,0.562422594134852,0.897122088780747
"YBL095W","YBL095W",112.571692525743,0.0638598775052539,0.256655153116369,0.248815878932692,0.80350320770078,0.967731904997813
"YBL098W","YBL098W",154.940587693441,0.144056626735487,0.379117032383366,0.379979305677346,0.703960776768341,0.941797675054589
"YBL099W","YBL099W",12216.1863265984,-0.279543107958528,0.269553138163414,-1.03706122608396,0.29970732403242,0.781821691872876
"YBL100C","YBL100C",484.040279567618,-0.384321931987589,0.465594638532016,-0.825443207849916,0.409120012930105,0.837152038014437
"YBL100W-B","YBL100W-B",49.1979805040308,0.281114232230679,0.416230124579582,0.67538175550033,0.499433253806445,0.880457005621443
"YBL100W-C","YBL100W-C",13.9657410488044,-0.00961044722812325,0.391218944742077,-0.024565393259417,0.980401623142749,0.994738975544981
"YBL101C","YBL101C",390.973726048933,-0.284195005686484,0.263362182394725,-1.07910332114629,0.2805416708969,0.76514700715902
"YBL102W","YBL102W",1148.26014148157,-0.0987610128526965,0.188751515540757,-0.523232952963341,0.60081215221766,0.90979043107928
"YBL103C","YBL103C",311.945139494997,0.00438620141321478,0.230450981828062,0.0190331209631699,0.984814683483146,0.994999999396489
"YBL104C","YBL104C",91.1599408590917,0.230678555614574,0.314312080421453,0.733915652574545,0.463000146704787,0.865122599425577
"YBL105C","YBL105C",631.604046160243,-0.396825021497769,0.217424899524516,-1.82511304991094,0.0679839712867992,0.537987073328374
"YBL106C","YBL106C",188.302587333808,-0.273846131259165,0.267501583398886,-1.02371779553476,0.305968587540575,0.78823667751834
"YBL107C","YBL107C",1101.70361738394,0.144768282813688,0.200975499268188,0.720328016802211,0.471323058636964,0.868178299816982
"YBL113C","YBL113C",67.9603897404511,-1.02235534448202,0.553034085076219,-1.84862989835629,0.064511272411946,0.531280333555358
"YBR001C","YBR001C",713.370280229961,-0.277264084961228,0.239760527137532,-1.15642090160314,0.24750903620799,0.742308304410446
"YBR002C","YBR002C",321.640013240568,0.225156613710641,0.140768423416883,1.59948238564727,0.109713459388685,0.600446362709606
"YBR003W","YBR003W",421.507328658026,-0.0560336777418042,0.19357073466961,-0.28947391162948,0.772218741221368,0.96004122748134
"YBR004C","YBR004C",679.401403593975,-0.228505273664156,0.243102854193585,-0.939953068104232,0.347241634576373,0.810437482865974
"YBR005W","YBR005W",472.104288550666,-0.0546521346634908,0.200567972719323,-0.272486847837724,0.785247702722542,0.962200147842976
"YBR006W","YBR006W",1252.45694480796,-0.661491312339839,0.32123158200648,-2.05923498619913,0.039471733138319,0.485577042262731
"YBR007C","YBR007C",196.904393257552,-0.0339253885679615,0.230264666693103,-0.147332150673283,0.882869856804131,0.983609271717514
"YBR008C","YBR008C",555.141874262914,-0.420159991786503,0.498276327260357,-0.84322687793868,0.39910156900747,0.831658772093409
"YBR009C","YBR009C",1817.39496078156,0.107792289675117,0.266692951376404,0.404181247081337,0.686079442769145,0.93567568385756
"YBR010W","YBR010W",2463.80829588868,0.0790140115886563,0.245664809006788,0.321633415498567,0.747730425982386,0.952405875890102
"YBR011C","YBR011C",7772.0589841291,0.206596314708907,0.30632823915524,0.674427911963445,0.500039302302861,0.880512559017093
"YBR012C","YBR012C",72.9947531281377,1.11386787067879,0.490742037867895,2.26976249175261,0.0232219974850861,0.447406292752147
"YBR013C","YBR013C",159.707833835529,0.104877100144317,0.2243682825435,0.467432824975979,0.640190242358666,0.92315087759361
"YBR014C","YBR014C",421.122622224294,-0.198426244071907,0.208233913006382,-0.952900712507024,0.340640379052627,0.808832202131172
"YBR015C","YBR015C",371.966720349442,-0.148596069792427,0.209212433037304,-0.710264049010562,0.477540409306837,0.869110761246276
"YBR016W","YBR016W",585.818664801326,-0.740161603420249,0.285890728601311,-2.58896679525568,0.00962643763908393,0.420011755233055
"YBR017C","YBR017C",268.436024961748,0.142427553674313,0.177249572577046,0.803542437950891,0.421661278244376,0.842746898139153
"YBR018C","YBR018C",28.4720944646876,0.218097825505053,0.351743161040492,0.620048517389499,0.535225845125515,0.887826672138575
"YBR019C","YBR019C",72.6158543651798,-0.15323805944821,0.263987665694314,-0.580474315135816,0.561594802700452,0.897122088780747
"YBR020W","YBR020W",50.6671884558104,-0.0912985949584359,0.29760512810683,-0.306777626915296,0.759012638790023,0.955351856305969
"YBR021W","YBR021W",174.621219410496,-0.30276644427141,0.169843818252794,-1.78261680281336,0.0746487027132576,0.549522051070507
"YBR022W","YBR022W",252.372100954468,0.207539047737264,0.170621401043091,1.21637172399522,0.223843350316966,0.724251551181382
"YBR023C","YBR023C",234.833679734378,0.0123457138057837,0.362379415859304,0.034068474271665,0.972822547771402,0.992976500751714
"YBR024W","YBR024W",740.454233001528,-0.208740397222609,0.178771616168607,-1.16763724407871,0.24295312040497,0.739676397237381
"YBR025C","YBR025C",3092.68539647979,0.264395365288066,0.328584507965696,0.804649515964609,0.421021959682174,0.842746898139153
"YBR026C","YBR026C",2115.06548808182,-0.191448484675643,0.238040999153532,-0.804266850485544,0.421242878069598,0.842746898139153
"YBR028C","YBR028C",167.160164022573,0.124999714658818,0.224330340449452,0.557212699844246,0.577382113740773,0.901061995758251
"YBR029C","YBR029C",164.57447574624,0.155432101972385,0.233795547771928,0.664820624060865,0.506165229737109,0.882440674366296
"YBR030W","YBR030W",54.0270182015987,0.0848056285356587,0.312436460599546,0.271433200763195,0.786057869647182,0.962726520371122
"YBR031W","YBR031W",3935.16657211476,-0.0360948825747017,0.430503823793695,-0.0838433495354945,0.933180981391634,0.986591318335341
"YBR032W","YBR032W",50.4940333600596,0.545888851869802,0.367226720461606,1.48651724249155,0.13714235955541,0.643252159967675
"YBR033W","YBR033W",863.525644677792,-0.617499417150899,0.288783722602124,-2.13827639448249,0.0324943172499868,0.46550721525104
"YBR034C","YBR034C",486.435585334637,0.659818300342545,0.28407132675293,2.32272052193574,0.0201941710858263,0.438207131477788
"YBR035C","YBR035C",1644.11157340491,0.0811009629264276,0.175164950661881,0.462997663744819,0.643366041703153,0.92315087759361
"YBR036C","YBR036C",1910.82302751519,-0.153082706530222,0.127466094044686,-1.20096805097484,0.229763594789289,0.730736563232606
