"","GENEID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YAL043C","YAL043C",225.599751447794,-0.159748651899846,0.186502931036615,-0.856547674676936,0.391694914295297,0.683716384595548
"YAL044C","YAL044C",2584.65728454323,0.289459338545068,0.235808876396045,1.22751672018875,0.21962844139169,0.525069514314479
"YAL044W-A","YAL044W-A",50.0282033757457,-0.0622394386499091,0.426417586381455,-0.145958892498004,0.883953839849861,0.956249564014846
"YAL046C","YAL046C",273.744806984077,-0.251666331032728,0.315009362109861,-0.79891698883844,0.424338547319104,0.707355754371887
"YAL047C","YAL047C",124.726085527533,-0.248530439833519,0.218474454730149,-1.13757207972206,0.255299210679782,0.564176891218522
"YAL048C","YAL048C",212.729843222441,-0.391997588408326,0.202035970534177,-1.94023661911241,0.0523509400796611,0.274648543047555
"YAL049C","YAL049C",794.032644843414,0.0146487501897564,0.151953742195138,0.0964026945183392,0.923200752177016,0.969808541642832
"YAL051W","YAL051W",310.067198865623,-0.752302912877812,0.294803965772766,-2.55187514491472,0.0107144907144057,0.124402263089801
"YAL053W","YAL053W",1015.42157863161,-0.492559025700291,0.240007554117855,-2.05226467771269,0.0401439468103813,0.237675655828235
"YAL054C","YAL054C",1003.67028069042,1.48920123970438,0.452769335536951,3.2890947394622,0.00100510185363051,0.0346563708703782
"YAL055W","YAL055W",414.448714148703,-0.303990550649016,0.175428220860083,-1.7328486212687,0.0831225783139949,0.339215166600919
"YAL056W","YAL056W",872.430900730654,0.0453196099452111,0.123801371839917,0.366067106298403,0.714315001854076,0.888441914312174
"YAL058W","YAL058W",144.176941463717,0.201161423325084,0.230863174109463,0.871344787236202,0.383565922925275,0.676595734752167
"YAL059W","YAL059W",70.5022379555442,-0.364049990972126,0.296388595146355,-1.22828609782492,0.219339587889119,0.524760919851147
"YAL060W","YAL060W",3055.29540658779,-0.545878610565911,0.405412244325127,-1.34647785854276,0.178148456328898,0.473852722448509
"YAL061W","YAL061W",2493.50294732249,-1.20770764966285,0.416677659130982,-2.89842189327267,0.00375045711201428,0.0764391726499025
"YAL062W","YAL062W",4305.43854287388,-0.068778303738001,0.612952472461992,-0.112208216506159,0.910658314485769,0.966794073224718
"YAL063C","YAL063C",624.312566790572,-0.146090018220007,0.146844195207927,-0.994864100778025,0.319802364919728,0.624121164232852
"YAL063C-A","YAL063C-A",16.9721615606746,0.212386301212771,0.437429750439759,0.485532364909461,0.627298760336452,0.838251432338882
"YAL064C-A","YAL064C-A",34.9814756840153,0.282780553899759,0.30902182531107,0.915082789427913,0.360148169359162,0.658682868815045
"YAL067C","YAL067C",280.106674255233,0.482134520963297,0.348684818303846,1.38272300844244,0.16674981418164,0.461568159528257
"YAR002C-A","YAR002C-A",949.754730599292,-0.203009828029189,0.304358712913262,-0.667008432536786,0.50476674712026,0.759648863360378
"YAR002W","YAR002W",292.880159658902,-0.102617964347677,0.124541154928463,-0.823968305148781,0.409957567255072,0.6956910897704
"YAR003W","YAR003W",258.746637175836,-0.166485165345622,0.18170450991748,-0.91624123925834,0.359540380097138,0.65820865706959
"YAR007C","YAR007C",267.92869946521,-0.0533747486861934,0.311934285242016,-0.171108952146066,0.864138096890234,0.951026516954612
"YAR008W","YAR008W",67.3852631252071,0.578815301988543,0.437547864654403,1.32286167696355,0.185881381789436,0.482196873368834
"YAR009C","YAR009C",42.9614473716066,1.0942323555435,0.491973904398832,2.22416747262358,0.0261371786382116,0.189291051186588
"YAR014C","YAR014C",397.165302531373,-0.363105799184461,0.155831256147716,-2.33012174938938,0.0197997172140144,0.166274668469882
"YAR015W","YAR015W",957.134700567732,0.734297876008329,0.283481070512756,2.5902889201037,0.0095895410799971,0.120608381190554
"YAR018C","YAR018C",160.349250311588,0.780105233758277,0.225684793939324,3.45661406841619,0.000547007640795779,0.0244793135215025
"YAR019C","YAR019C",306.973943399284,0.0756298741866885,0.168529423484642,0.448763620161441,0.653602184931282,0.856058710083367
"YAR020C","YAR020C",83.5172489450429,-0.0719063811597379,0.304239038262327,-0.236348305498315,0.813162406111917,0.930971548399702
"YAR023C","YAR023C",147.937751083737,0.365855314622065,0.17912441939917,2.04246476191933,0.0411054514046951,0.240386703947893
"YAR027W","YAR027W",1011.06828249532,-0.153830557053806,0.167870486953521,-0.916364513176151,0.359475741480033,0.65820865706959
"YAR028W","YAR028W",529.739146568211,-1.23796361884086,0.435345032274659,-2.84363786666533,0.00446017087513318,0.0845194922358012
"YAR029W","YAR029W",30.7284678482543,-0.496035787742041,0.444694777564733,-1.11545224447758,0.264656672066637,0.574538200739297
"YAR030C","YAR030C",21.1774226348766,-0.548360763201527,0.495565449527861,-1.10653550146397,0.268494806706065,0.577121234748318
"YAR031W","YAR031W",86.2291536090745,-0.116081479660339,0.276015551239874,-0.420561374672171,0.674075403633999,0.869606383649872
"YAR033W","YAR033W",132.9717326185,0.0627653300534523,0.236254312701439,0.265668504992629,0.790494521313768,0.923977760954663
"YAR035W","YAR035W",266.211230992636,-1.28049058993091,0.92523855317051,-1.38395723518336,0.166371549679777,0.461316013568493
"YAR042W","YAR042W",545.767329317643,-0.593774693239135,0.324320358387246,-1.83082769207524,0.0671262656536969,0.312408705395178
"YAR047C","YAR047C",21.6170481990986,0.371941883808053,0.353619382260455,1.0518141891162,0.292884807786539,0.600818775917819
"YAR050W","YAR050W",211.734011096377,-0.0914308191691142,0.259041675245591,-0.352957951968273,0.724119963746711,0.892703158091572
"YAR053W","YAR053W",45.5496756592802,-0.0368883057378127,0.361264774295928,-0.102108781044885,0.9186703311816,0.969010265713754
"YAR071W","YAR071W",48.1098726332282,-1.44733140154593,0.337981489470129,-4.2822800852644,1.84987925561834e-05,0.00248750713287829
"YBL001C","YBL001C",2697.8945556208,0.181911358085244,0.217250169276645,0.837335863492928,0.40240380577121,0.690731564537044
"YBL002W","YBL002W",340.894645593105,1.11389518374888,0.36536546520972,3.04871502595217,0.0022982237613684,0.0571128764557602
"YBL003C","YBL003C",384.047618005093,1.39507173157858,0.566819643389144,2.46122686087081,0.0138462782717097,0.138131314507355
"YBL004W","YBL004W",348.038507390536,-0.722313351337995,0.316427300624259,-2.28271501830907,0.0224471605589279,0.175428429968118
"YBL005W","YBL005W",359.945621286876,0.0381119860731303,0.12839699771471,0.296829261987985,0.766596863912911,0.910404072716528
"YBL005W-B","YBL005W-B",96.9130049481431,0.280058391701546,0.425616063455365,0.658007100173551,0.510533568778561,0.763777209268018
"YBL006C","YBL006C",475.118030867914,-0.0264608573494525,0.19888497875771,-0.133046032509515,0.894156975396702,0.959343575572375
"YBL007C","YBL007C",813.519513586555,-0.131148186803889,0.237485463421535,-0.552236692361679,0.580786198288185,0.812243897878164
"YBL008W","YBL008W",113.034845940675,-0.59034294698601,0.259885158709211,-2.27155313492354,0.0231135142226723,0.178908704351996
"YBL009W","YBL009W",40.5457523186322,-0.219939042603576,0.40770530774283,-0.539455921781395,0.58957230346585,0.818156130802775
"YBL010C","YBL010C",127.472922252139,-0.414599168478099,0.28849043503449,-1.43713315288437,0.150680162638353,0.437784338542498
"YBL011W","YBL011W",280.631810342021,0.00411869826661536,0.225701278942248,0.018248448949504,0.985440652387159,0.996598224669907
"YBL014C","YBL014C",153.115675749895,0.144204983386404,0.188153057122935,0.766423812567572,0.443424168460048,0.722330342895753
"YBL015W","YBL015W",7011.69095057591,-0.325204653931818,0.472213768847225,-0.688681007175441,0.491024030872033,0.751972221473672
"YBL016W","YBL016W",162.425070392253,0.228510927527288,0.287609733747339,0.794517364033415,0.426894304388858,0.709718928783949
"YBL017C","YBL017C",820.926287605697,-0.0506026110163242,0.194476526955921,-0.260199067766124,0.794710223317754,0.924940843298378
"YBL018C","YBL018C",99.5295390011397,-0.0808613249582306,0.341882424612227,-0.236517934637751,0.813030792182832,0.930971548399702
"YBL019W","YBL019W",286.045695769488,0.38284533516751,0.177118879947334,2.16151623859268,0.0306554839552067,0.20677853820262
"YBL020W","YBL020W",658.995042493473,-0.599099589155344,0.20247676861773,-2.95885593811716,0.00308783415805987,0.0674596144489494
"YBL021C","YBL021C",564.276927559865,-0.941539478728114,0.374744265007754,-2.51248535773758,0.0119884079951582,0.130346371474368
"YBL022C","YBL022C",512.763740611333,-0.102481462815825,0.309109750264633,-0.331537464373378,0.740238547070067,0.898780150766158
"YBL023C","YBL023C",90.8014618000485,0.133703137338919,0.233750050591935,0.571991907596756,0.567327457062689,0.804625124334718
"YBL024W","YBL024W",156.377578418138,-0.153947576018318,0.253208897272652,-0.60798643995732,0.543196467450211,0.787897160695357
"YBL025W","YBL025W",241.983328912151,-0.103677555723843,0.181542969526382,-0.571090998424902,0.56793796009026,0.804685291790801
"YBL026W","YBL026W",528.917312249669,-0.0941845032302125,0.184872996205794,-0.509455167402436,0.610433215679882,0.827759989216739
"YBL027W","YBL027W",1965.01593646788,-0.248124691125037,0.341574038088464,-0.726415545261012,0.46758406420133,0.738180916067076
"YBL028C","YBL028C",121.704435348537,-0.166398120633464,0.291269350011295,-0.571286064349067,0.567805746588811,0.804685291790801
"YBL029C-A","YBL029C-A",1192.07934919242,0.365858112040219,0.266224948309514,1.37424427861987,0.169365858617381,0.465386496084423
"YBL029W","YBL029W",866.23263518173,-0.217724893368932,0.250399340122414,-0.869510651515659,0.384567884626527,0.67684451543832
"YBL030C","YBL030C",11248.3706667372,-0.480521374564477,0.39530613945384,-1.21556769957677,0.224149644839251,0.531831414918822
"YBL032W","YBL032W",189.929484767984,-0.239960156800739,0.210165697544389,-1.14176651853501,0.253551082915098,0.562939042240182
"YBL033C","YBL033C",1904.78492695424,0.0543505965914593,0.16230105635923,0.334875186956036,0.737719240432321,0.898327362194182
"YBL034C","YBL034C",191.810853701924,-0.178933309612284,0.268010970347556,-0.667634274000964,0.504367074073027,0.759648863360378
"YBL035C","YBL035C",94.6778422997976,-0.180294615980631,0.25155617495883,-0.716717115014721,0.473548663193418,0.743866572124731
"YBL036C","YBL036C",668.72684015596,0.2550466385182,0.186314316640468,1.36890520877344,0.171028907355237,0.466547815473842
"YBL037W","YBL037W",156.16378689359,-0.262098386139234,0.21633041050376,-1.21156514948082,0.225678881829032,0.532664110373011
"YBL038W","YBL038W",807.666308407899,-0.000831198137256218,0.214142667211112,-0.00388151575807535,0.996903006280757,0.999018824475905
"YBL039C","YBL039C",110.299457292771,0.142310702603755,0.489687816780701,0.290615158733847,0.77134566524936,0.912981938438035
"YBL039W-B","YBL039W-B",177.209739004176,0.832592354769065,0.37589352918385,2.21496857521547,0.0267622215422449,0.191700059745082
"YBL040C","YBL040C",477.758721976436,0.13584261654727,0.209666974730953,0.647897060190738,0.517051532291679,0.768200412312222
"YBL041W","YBL041W",1751.16755429769,0.546258871904928,0.234324856533516,2.33120327047675,0.0197426437808839,0.166274668469882
"YBL042C","YBL042C",90.5108589843091,0.356803642755257,0.320943688751777,1.1117328530215,0.266253029885622,0.575151510175056
"YBL043W","YBL043W",1572.05348337114,0.633684572077673,0.455986705961963,1.38969966403041,0.164620096894539,0.458122528980577
"YBL045C","YBL045C",6931.643248856,-0.0343571890335093,0.250967895944738,-0.136898741188294,0.891110833855169,0.958048945989003
"YBL046W","YBL046W",205.437105749361,0.142181068939549,0.143130507735477,0.993366621756957,0.320531321588588,0.62435781731047
"YBL047C","YBL047C",950.076797391954,-0.30454736226199,0.224713342892585,-1.35527048969035,0.175331393510523,0.47037295247662
"YBL048W","YBL048W",1316.31946693387,-0.321806952895434,0.26387928542548,-1.219523360375,0.222645614993537,0.530972484911317
"YBL049W","YBL049W",3895.37320430529,-0.258582114754467,0.25041347711209,-1.03262059908509,0.301781484402485,0.607206637295625
"YBL050W","YBL050W",1816.57456419864,-0.0956710223464964,0.185907282905766,-0.514616860895065,0.606820780498947,0.826512048094301
"YBL051C","YBL051C",463.04417712395,-0.145144370088641,0.216417351150822,-0.670668822609745,0.502431528526283,0.758533717194223
"YBL052C","YBL052C",124.954908213359,-0.454879463654367,0.189057252834985,-2.40604079892877,0.0161264636143899,0.148574548753258
"YBL054W","YBL054W",310.563029057302,-0.154285999807365,0.208226040168822,-0.740954395916453,0.458721091880308,0.732557414485295
"YBL055C","YBL055C",460.948249477682,0.223338065498134,0.220749275357964,1.01172728714952,0.311668464821129,0.616196803832573
"YBL056W","YBL056W",1267.62846423859,-0.149187052713826,0.148785238424612,-1.00270063276081,0.316005324522655,0.620204375913253
"YBL057C","YBL057C",368.805836497043,0.482979548922843,0.278521778390636,1.73408180758292,0.0829035689366662,0.338906316462721
"YBL058W","YBL058W",1995.18258204746,0.223476291762189,0.207217866955445,1.07846053550122,0.280828284428205,0.591734124049911
"YBL059C-A","YBL059C-A",1084.69638894097,-0.27144951304615,0.26155264632799,-1.03783890875166,0.299345059069112,0.607206637295625
"YBL059W","YBL059W",327.590750674016,-0.300879778192609,0.290673748288151,-1.03511163276548,0.300616780551716,0.607206637295625
"YBL060W","YBL060W",374.318537620076,-0.300262510377475,0.194687567268697,-1.54227881415288,0.123005854931672,0.396897023942399
"YBL061C","YBL061C",299.597111974194,-0.658519000869918,0.232876255875677,-2.82776360515464,0.00468744060454955,0.0862306443681096
"YBL063W","YBL063W",87.7253564574924,0.351906744969745,0.230173517382364,1.52887590619366,0.126295210245933,0.402518593063856
"YBL064C","YBL064C",6900.67529458339,0.601734290319026,0.297991253487636,2.01930185291158,0.0434558554266908,0.249211413813391
"YBL066C","YBL066C",418.820490417436,-0.630887165847168,0.34969198493791,-1.8041224649721,0.0712121106965408,0.319635176958248
"YBL067C","YBL067C",403.040612758607,0.107227318871757,0.186511531002695,0.574909863724231,0.565352258631153,0.802820813231139
"YBL068W","YBL068W",298.940415951796,-0.175953146850839,0.236685604101643,-0.74340451553309,0.457236811282077,0.731472810247172
"YBL069W","YBL069W",164.212516143481,-1.64478707664918,0.573283110897124,-2.86906599092947,0.00411685895466328,0.0809934820733409
"YBL071C","YBL071C",200.977021895708,-0.685428166626296,0.283908313179145,-2.41425888150656,0.0157672550241311,0.14755378156114
"YBL071W-A","YBL071W-A",289.743096467688,-0.567965583467592,0.388217743739436,-1.46300779041362,0.143465247264475,0.427378596740545
"YBL072C","YBL072C",730.539407472623,-0.151609398984129,0.363898449957183,-0.416625569583953,0.676952303633174,0.870455830280804
"YBL074C","YBL074C",61.053096116938,0.065100174689785,0.243093508781398,0.267798901814061,0.78885411608677,0.923425128163378
"YBL075C","YBL075C",1659.32406243528,0.569747619349458,0.646830154267179,0.880830331719691,0.37840966000774,0.672184443728104
"YBL076C","YBL076C",594.348431382169,-0.478330988532665,0.268804737652334,-1.7794738020999,0.075162116242586,0.324177191177175
"YBL078C","YBL078C",2217.87586391131,0.0514890889264816,0.31297880034545,0.164513024107865,0.869327294678513,0.952544662859883
"YBL079W","YBL079W",176.858548571479,-0.274152450071757,0.344623278304626,-0.795513441287105,0.426314895338503,0.709606403345463
"YBL080C","YBL080C",168.087665787358,0.273680740878723,0.173641073305292,1.5761290555809,0.11499606412889,0.385284553249736
"YBL081W","YBL081W",143.588241194595,-0.0241898110157088,0.334581642387556,-0.0722986797574775,0.942364215349711,0.975417545519083
"YBL082C","YBL082C",95.9889089502531,0.0171928091966261,0.226529452518436,0.0758965732953725,0.93950138311216,0.974590779332387
"YBL084C","YBL084C",501.424487576791,-0.234081458273766,0.203950297913214,-1.14773776095867,0.251076837678069,0.560716479990094
"YBL085W","YBL085W",327.240081342847,0.477438166104354,0.206418179617831,2.31296568445811,0.020724525903661,0.168230893653501
"YBL086C","YBL086C",959.226016781921,0.0244755955072622,0.313263134396934,0.0781311071102586,0.937723762923465,0.974173604826614
"YBL087C","YBL087C",1105.71254262786,-0.410528557404471,0.355355766163055,-1.15526071755397,0.247983677152665,0.55646555039485
"YBL088C","YBL088C",381.9401552009,-0.30585465685082,0.188913765418395,-1.61901731286458,0.105443538125439,0.372970883568983
"YBL089W","YBL089W",255.161752066789,0.0659264091747154,0.159592230761294,0.413092848318684,0.67953858895067,0.871495166363626
"YBL090W","YBL090W",546.11747917017,-0.19247476470843,0.186727164863068,-1.03078073749782,0.302643653263068,0.607862084150493
"YBL091C","YBL091C",1605.95848974952,-0.0522107282267307,0.182959829395289,-0.285367167204382,0.77536285896266,0.914451532387911
"YBL091C-A","YBL091C-A",406.142112184769,0.225573622264684,0.216010916714106,1.04426954755826,0.296360697871157,0.604200054212999
"YBL092W","YBL092W",2229.72294852655,-0.0540569070001238,0.51529404541363,-0.104904971212566,0.916451214280126,0.968169336059552
"YBL093C","YBL093C",816.24784260998,-0.566139966714211,0.234557475523486,-2.41365134686369,0.0157935671074069,0.14755378156114
"YBL095W","YBL095W",112.571692525743,0.0673955025821395,0.259225045688805,0.259988391179788,0.794872728267776,0.924940843298378
"YBL098W","YBL098W",154.940587693441,0.290499255133539,0.380178355531983,0.764113082469,0.444799856765114,0.722337629243661
"YBL099W","YBL099W",12216.1863265984,-0.365629197829954,0.269589324766153,-1.35624508925607,0.175021200172701,0.470038800367582
"YBL100C","YBL100C",484.040279567618,-0.0654669453490905,0.465639313151484,-0.140595829218124,0.888189243310535,0.956916854513307
"YBL100W-B","YBL100W-B",49.1979805040308,0.392673440636007,0.419711412158033,0.935579613184677,0.349489675176925,0.651384374852782
"YBL100W-C","YBL100W-C",13.9657410488044,-0.0722412678217559,0.409086645677952,-0.176591606167039,0.859829187772839,0.948584313155484
"YBL101C","YBL101C",390.973726048933,-0.472779712250773,0.264876061684105,-1.78490917316121,0.0742760505024285,0.32244262966999
"YBL102W","YBL102W",1148.26014148157,0.0132757928946477,0.189016460063255,0.0702361735597256,0.944005683068602,0.976479605950049
"YBL103C","YBL103C",311.945139494997,0.120069470866026,0.231287223091283,0.519135770931182,0.603666065107625,0.825180199010809
"YBL104C","YBL104C",91.1599408590917,-0.323260438983258,0.322418580716686,-1.00261107242858,0.31604855137003,0.620204375913253
"YBL105C","YBL105C",631.604046160243,-0.318433950369075,0.217939743507492,-1.46111005383526,0.143985241565867,0.428252167302994
"YBL106C","YBL106C",188.302587333808,-0.20637588629458,0.269108912089761,-0.766886108274794,0.443149233798582,0.722330342895753
"YBL107C","YBL107C",1101.70361738394,0.0186761564834128,0.201457882544514,0.0927050172846233,0.926137910963001,0.970680244823597
"YBL113C","YBL113C",67.9603897404511,-0.674557247544864,0.553148882584284,-1.21948587221828,0.222659834830443,0.530972484911317
"YBR001C","YBR001C",713.370280229961,-0.162975040413546,0.240155842536229,-0.678622009326967,0.497377393698722,0.756242959228603
"YBR002C","YBR002C",321.640013240568,0.0325917789433397,0.143753339909399,0.226720151085747,0.820641356802143,0.933891182046745
"YBR003W","YBR003W",421.507328658026,0.139546960104252,0.194098877966601,0.718947793857233,0.472173086875829,0.743138193298175
"YBR004C","YBR004C",679.401403593975,-0.457410693437979,0.244309025971315,-1.87226276892318,0.0611702589086508,0.299090469271072
"YBR005W","YBR005W",472.104288550666,-0.00432013691068571,0.20150862251593,-0.0214389680041815,0.982895488729184,0.995724269468899
"YBR006W","YBR006W",1252.45694480796,-1.40741807286088,0.322358851561937,-4.36599791208296,1.26543687973484e-05,0.00193782847583178
"YBR007C","YBR007C",196.904393257552,-0.202628391883118,0.233692312311723,-0.867073417515041,0.385901784447343,0.678200840781218
"YBR008C","YBR008C",555.141874262914,-0.102890358234148,0.498352527041088,-0.206460994278585,0.836430830393146,0.939761468373501
"YBR009C","YBR009C",1817.39496078156,0.435093875042786,0.2667041117139,1.63137295577026,0.102811647784045,0.370566664341219
"YBR010W","YBR010W",2463.80829588868,-0.0571723706618124,0.245819750179557,-0.232578426347156,0.816088781236624,0.931896483979
"YBR011C","YBR011C",7772.0589841291,0.496739183304609,0.306334201784634,1.62155965742878,0.104897666577132,0.372944738850934
"YBR012C","YBR012C",72.9947531281377,1.76208608076253,0.487788672295816,3.61239647585323,0.000303380238313189,0.0168524748066915
"YBR013C","YBR013C",159.707833835529,0.0472420906671036,0.22722567396173,0.207908243128636,0.83530061272583,0.93923660879233
"YBR014C","YBR014C",421.122622224294,-0.325375563355503,0.20973443019014,-1.55136933435548,0.120813199755192,0.393859372734707
"YBR015C","YBR015C",371.966720349442,0.00045070807109299,0.209946995920444,0.00214677075571864,0.998287126074095,0.9992701728206
"YBR016W","YBR016W",585.818664801326,-0.323176049761874,0.285797808652505,-1.13078561128793,0.258145337511438,0.56675027075571
"YBR017C","YBR017C",268.436024961748,0.0395235744499528,0.17977800397242,0.219846552840893,0.825990662521363,0.935692862941252
"YBR018C","YBR018C",28.4720944646876,0.0449584725419637,0.368612534865476,0.121966749064492,0.902925352026012,0.963097711705456
"YBR019C","YBR019C",72.6158543651798,0.103008092629273,0.265567527494743,0.387879096518349,0.698105508012485,0.879660911881438
"YBR020W","YBR020W",50.6671884558104,0.0655683230272201,0.301293677906998,0.217622631456142,0.82772314972748,0.936211017164506
"YBR021W","YBR021W",174.621219410496,0.186631392175737,0.168961583210978,1.10457885531704,0.269342117432333,0.5782843642939
"YBR022W","YBR022W",252.372100954468,0.188392974330561,0.17283581818468,1.09001118118501,0.275708218764942,0.586838004328385
"YBR023C","YBR023C",234.833679734378,-0.388816234271701,0.364902806831765,-1.0655336900463,0.286634488265942,0.596427106322009
"YBR024W","YBR024W",740.454233001528,-0.463980433673821,0.179970376823359,-2.57809336104917,0.00993471522628943,0.120823385955412
"YBR025C","YBR025C",3092.68539647979,0.198523451021821,0.32867871079349,0.604004593247155,0.545840588372299,0.789365179611395
"YBR026C","YBR026C",2115.06548808182,0.363488515085925,0.237946577386188,1.5276055620501,0.1266104999742,0.403246257927948
"YBR028C","YBR028C",167.160164022573,-0.0753940616686056,0.228098278849938,-0.330533233519951,0.74099708561615,0.898780150766158
"YBR029C","YBR029C",164.57447574624,0.582542115872967,0.233422092668276,2.4956597261804,0.0125723139055409,0.132642917587404
"YBR030W","YBR030W",54.0270182015987,0.409096514477421,0.313471654087989,1.3050510600955,0.191875461773581,0.488025560534466
"YBR031W","YBR031W",3935.16657211476,-0.142081919037291,0.430569518151173,-0.32998601398301,0.741410529996442,0.898780150766158
"YBR032W","YBR032W",50.4940333600596,0.788369511789905,0.36875740814369,2.1379082680902,0.0325241890710147,0.2140325845254
"YBR033W","YBR033W",863.525644677792,-0.929976795097278,0.28970855953094,-3.21004252205382,0.00132715337881893,0.0422452305864496
"YBR034C","YBR034C",486.435585334637,-0.41400980032866,0.28700912079637,-1.44249701605266,0.149162212774242,0.434749535791593
"YBR035C","YBR035C",1644.11157340491,0.0329165715922533,0.175499065911977,0.187559810767101,0.851221733398518,0.944209542176195
